k,c,m,t,x
600,4,1,0.5554628857381151,0.20211144816487694
600,4,1,0.5562969140950792,0.1964212653728062
600,4,1,0.5571309424520433,0.1906681947177426
600,4,1,0.5579649708090075,0.1848548426800059
600,4,1,0.5587989991659716,0.1789838321752553
600,4,1,0.5596330275229358,0.17305780140690433
600,4,1,0.5604670558798999,0.16707940271599306
600,4,1,0.561301084236864,0.1610513014289989
600,4,1,0.5621351125938282,0.15497617470407074
600,4,1,0.5629691409507923,0.14885671037618675
600,4,1,0.5638031693077564,0.1426956058016947
600,4,1,0.5646371976647205,0.13649556670274415
600,4,1,0.5654712260216848,0.13025930601208027
600,4,1,0.5663052543786489,0.12398954271867975
600,4,1,0.567139282735613,0.11768900071470499
600,4,1,0.5679733110925771,0.11136040764426058
600,4,1,0.5688073394495413,0.10500649375441758
600,4,1,0.5696413678065054,0.09862999074898328
600,4,1,0.5704753961634695,0.09223363064547613
600,4,1,0.5713094245204337,0.08582014463578228
600,4,1,0.5721434528773978,0.07939226195094869
600,4,1,0.572977481234362,0.07295270873057055
600,4,1,0.5738115095913261,0.06650420689724379
600,4,1,0.5746455379482902,0.06004947303650677
600,4,1,0.5754795663052543,0.053591217282747544
600,4,1,0.5763135946622185,0.04713214221150774
600,4,1,0.5771476230191827,0.0406749417386267
600,4,1,0.5779816513761468,0.03422230002664923
600,4,1,0.5788156797331109,0.027776890398955253
600,4,1,0.579649708090075,0.021341374262011246
600,4,1,0.5804837364470392,0.014918400036179573
600,4,1,0.5813177648040033,0.008510602095501852
600,4,1,0.5821517931609674,0.0021205997168601883
600,4,1,0.5829858215179315,-0.0042490039610658175
600,4,1,0.5838198498748958,-0.010595622968654158
600,4,1,0.5846538782318599,-0.016916689525605336
600,4,1,0.585487906588824,-0.023209655050236148
600,4,1,0.5863219349457881,-0.02947199115740675
600,4,1,0.5871559633027523,-0.03570119064471569
600,4,1,0.5879899916597164,-0.04189476846657258
600,4,1,0.5888240200166805,-0.04805026269581391
600,4,1,0.5896580483736447,-0.05416523547246477
600,4,1,0.5904920767306088,-0.06023727393932444
600,4,1,0.591326105087573,-0.06626399116401524
600,4,1,0.5921601334445371,-0.07224302704715678
600,4,1,0.5929941618015012,-0.0781720492163405
600,4,1,0.5938281901584653,-0.08404875390556936
600,4,1,0.5946622185154296,-0.08987086681985243
600,4,1,0.5954962468723937,-0.09563614398463789
600,4,1,0.5963302752293578,-0.10134237257978873
600,4,1,0.5971643035863219,-0.1069873717577949
600,4,1,0.597998331943286,-0.11256899344594394
600,4,1,0.5988323603002502,-0.1180851231321596
600,4,1,0.5996663886572143,-0.12353368063423974
600,4,1,0.6005004170141784,-0.12891262085223837
600,4,1,0.6013344453711426,-0.1342199345037107
600,4,1,0.6021684737281068,-0.13945364884159578
600,4,1,0.6030025020850709,-0.1446118283544807
600,4,1,0.603836530442035,-0.1496925754490223
600,4,1,0.6046705587989991,-0.1546940311142939
600,4,1,0.6055045871559632,-0.15961437556784505
600,4,1,0.6063386155129274,-0.16445182888326612
600,4,1,0.6071726438698916,-0.16920465159905357
600,4,1,0.6080066722268557,-0.17387114530859213
600,4,1,0.6088407005838198,-0.17844965323106188
600,4,1,0.609674728940784,-0.18293856076310544
600,4,1,0.6105087572977481,-0.1873362960110752
600,4,1,0.6113427856547122,-0.19164133030372704
600,4,1,0.6121768140116763,-0.19585217868518398
600,4,1,0.6130108423686406,-0.19996740038805236
600,4,1,0.6138448707256047,-0.20398559928654664
600,4,1,0.6146788990825688,-0.2079054243295089
600,4,1,0.6155129274395329,-0.2117255699532021
600,4,1,0.616346955796497,-0.2154447764737779
600,4,1,0.6171809841534612,-0.2190618304593217
600,4,1,0.6180150125104253,-0.22257556508138532
600,4,1,0.6188490408673895,-0.2259848604459353
600,4,1,0.6196830692243536,-0.22928864390363948
600,4,1,0.6205170975813178,-0.2324858903394402
600,4,1,0.6213511259382819,-0.2355756224413504
600,4,1,0.622185154295246,-0.2385569109484467
600,4,1,0.6230191826522101,-0.24142887487800957
600,4,1,0.6238532110091742,-0.24419068173179237
600,4,1,0.6246872393661385,-0.24684154768140448
600,4,1,0.6255212677231026,-0.24938073773279643
600,4,1,0.6263552960800667,-0.2518075658698526
600,4,1,0.6271893244370308,-0.2541213951770963
600,4,1,0.628023352793995,-0.2563216379415305
600,4,1,0.6288573811509591,-0.25840775573363706
600,4,1,0.6296914095079232,-0.26037925946757423
600,4,1,0.6305254378648874,-0.262235709440613
600,4,1,0.6313594662218516,-0.26397671535186706
600,4,1,0.6321934945788157,-0.2656019363003766
600,4,1,0.6330275229357798,-0.26711108076261664
600,4,1,0.6338615512927439,-0.2685039065495071
600,4,1,0.634695579649708,-0.2697802207430091
600,4,1,0.6355296080066722,-0.27093987961240584
600,4,1,0.6363636363636364,-0.2719827885103664
600,4,1,0.6371976647206005,-0.27290890174890664
600,4,1,0.6380316930775646,-0.273718222455363
600,4,1,0.6388657214345288,-0.27441080240850735
600,4,1,0.6396997497914929,-0.2749867418549369
600,4,1,0.640533778148457,-0.2754461893058819
600,4,1,0.6413678065054211,-0.2757893413145798
600,4,1,0.6422018348623852,-0.27601644223437444
600,4,1,0.6430358632193495,-0.276127783957705
600,4,1,0.6438698915763136,-0.2761237056361566
600,4,1,0.6447039199332777,-0.2760045933817531
600,4,1,0.6455379482902418,-0.2757708799496783
600,4,1,0.646371976647206,-0.2754230444026202
600,4,1,0.6472060050041701,-0.2749616117569386
600,4,1,0.6480400333611342,-0.27438715261086494
600,4,1,0.6488740617180984,-0.2737002827549479
600,4,1,0.6497080900750625,-0.2729016627649685
600,4,1,0.6505421184320267,-0.2719919975775492
600,4,1,0.6513761467889908,-0.270972036048695
600,4,1,0.6522101751459549,-0.2698425704955048
600,4,1,0.653044203502919,-0.26860443622130115
600,4,1,0.6538782318598833,-0.2672585110244318
600,4,1,0.6547122602168474,-0.2658057146910012
600,4,1,0.6555462885738115,-0.2642470084717968
600,4,1,0.6563803169307756,-0.2625833945436815
600,4,1,0.6572143452877398,-0.2608159154557285
600,4,1,0.6580483736447039,-0.25894565356037896
600,4,1,0.658882402001668,-0.2569737304299101
600,4,1,0.6597164303586321,-0.2549013062585064
600,4,1,0.6605504587155963,-0.25272957925022954
600,4,1,0.6613844870725605,-0.2504597849931898
600,4,1,0.6622185154295246,-0.24809319582022843
600,4,1,0.6630525437864887,-0.24563112015641297
600,4,1,0.6638865721434528,-0.24307490185367597
600,4,1,0.664720600500417,-0.24042591951290282
600,4,1,0.6655546288573811,-0.23768558579380383
600,4,1,0.6663886572143453,-0.23485534671288918
600,4,1,0.6672226855713094,-0.23193668092988798
600,4,1,0.6680567139282735,-0.22893109902294154
600,4,1,0.6688907422852377,-0.22584014275291134
600,4,1,0.6697247706422018,-0.22266538431714603
600,4,1,0.6705587989991659,-0.21940842559305118
600,4,1,0.67139282735613,-0.21607089737181312
600,4,1,0.6722268557130943,-0.2126544585826263
600,4,1,0.6730608840700584,-0.20916079550778488
600,4,1,0.6738949124270225,-0.20559162098898526
600,4,1,0.6747289407839866,-0.2019486736252098
600,4,1,0.6755629691409508,-0.19823371696255182
600,4,1,0.6763969974979149,-0.19444853867634326
600,4,1,0.677231025854879,-0.19059494974594898
600,4,1,0.6780650542118432,-0.18667478362260553
600,4,1,0.6788990825688073,-0.1826898953906655
600,4,1,0.6797331109257715,-0.17864216092262256
600,4,1,0.6805671392827356,-0.17453347602828914
600,4,1,0.6814011676396997,-0.1703657555985011
600,4,1,0.6822351959966638,-0.16614093274372382
600,4,1,0.683069224353628,-0.161860957927936
600,4,1,0.6839032527105922,-0.15752779809817036
600,4,1,0.6847372810675563,-0.15314343581008016
600,4,1,0.6855713094245204,-0.14870986834991742
600,4,1,0.6864053377814845,-0.14422910685330256
600,4,1,0.6872393661384487,-0.13970317542115024
600,4,1,0.6880733944954128,-0.13513411023314617
600,4,1,0.6889074228523769,-0.13052395865913485
600,4,1,0.689741451209341,-0.12587477836881208
600,4,1,0.6905754795663053,-0.12118863644008786
600,4,1,0.6914095079232694,-0.1164676084664995
600,4,1,0.6922435362802335,-0.11171377766404937
600,4,1,0.6930775646371976,-0.10692923397784161
600,4,1,0.6939115929941617,-0.10211607318889063
600,4,1,0.6947456213511259,-0.09727639602147183
600,4,1,0.69557964970809,-0.09241230725139002
600,4,1,0.6964136780650542,-0.08752591481552226
600,4,1,0.6972477064220183,-0.0826193289230134
600,4,1,0.6980817347789825,-0.07769466116848835
600,4,1,0.6989157631359466,-0.07275402364763771
600,4,1,0.6997497914929107,-0.06779952807553534
600,4,1,0.7005838198498748,-0.06283328490805913
600,4,1,0.7014178482068391,-0.057857402466758065
600,4,1,0.7022518765638032,-0.05287398606752416
600,4,1,0.7030859049207673,-0.04788513715341878
600,4,1,0.7039199332777314,-0.04289295243200065
600,4,1,0.7047539616346955,-0.03789952301750014
600,4,1,0.7055879899916597,-0.032906933578180204
600,4,1,0.7064220183486238,-0.02791726148922719
600,4,1,0.707256046705588,-0.022932575991493676
600,4,1,0.7080900750625521,-0.017954937356436936
600,4,1,0.7089241034195163,-0.012986396057579029
600,4,1,0.7097581317764804,-0.008028991948805289
600,4,1,0.7105921601334445,-0.0030847534498199486
600,4,1,0.7114261884904086,0.0018443032609135276
600,4,1,0.7122602168473727,0.006756175045448143
600,4,1,0.713094245204337,0.01164887259753279
600,4,1,0.7139282735613011,0.016520421225393638
600,4,1,0.7147623019182652,0.021368861625819205
600,4,1,0.7155963302752293,0.026192250649255715
600,4,1,0.7164303586321935,0.030988662055624564
600,4,1,0.7172643869891576,0.03575618726057296
600,4,1,0.7180984153461217,0.04049293607189125
600,4,1,0.7189324437030858,0.045197037415805205
600,4,1,0.7197664720600501,0.04986664005289276
600,4,1,0.7206005004170142,0.05449991328333916
600,4,1,0.7214345287739783,0.05909504764130173
600,4,1,0.7222685571309424,0.06365025557810258
600,4,1,0.7231025854879065,0.06816377213401904
600,4,1,0.7239366138448707,0.07263385559842396
600,4,1,0.7247706422018348,0.07705878815804075
600,4,1,0.725604670558799,0.08143687653308235
600,4,1,0.7264386989157631,0.08576645260104969
600,4,1,0.7272727272727273,0.09004587400797136
600,4,1,0.7281067556296914,0.09427352476686744
600,4,1,0.7289407839866555,0.0984478158432415
600,4,1,0.7297748123436196,0.10256718572738469
600,4,1,0.7306088407005837,0.10663010099331295
600,4,1,0.731442869057548,0.11063505684413395
600,4,1,0.7322768974145121,0.11458057764367331
600,4,1,0.7331109257714762,0.11846521743418348
600,4,1,0.7339449541284403,0.12228756043995673
600,4,1,0.7347789824854045,0.12604622155668868
600,4,1,0.7356130108423686,0.12973984682643225
600,4,1,0.7364470391993327,0.13336711389799222
600,4,1,0.7372810675562969,0.13692673247261775
600,4,1,0.7381150959132611,0.14041744473485612
600,4,1,0.7389491242702252,0.14383802576843432
600,4,1,0.7397831526271893,0.14718728395705424
600,4,1,0.7406171809841534,0.15046406136997195
600,4,1,0.7414512093411175,0.15366723413226077
600,4,1,0.7422852376980817,0.15679571277965393
600,4,1,0.7431192660550459,0.15984844259785985
600,4,1,0.74395329441201,0.16282440394628023
600,4,1,0.7447873227689741,0.1657226125660274
600,4,1,0.7456213511259383,0.16854211987217801
600,4,1,0.7464553794829024,0.17128201323018866
600,4,1,0.7472894078398665,0.17394141621641224
600,4,1,0.7481234361968306,0.17651948886265928
600,4,1,0.7489574645537947,0.17901542788475575
600,4,1,0.749791492910759,0.18142846689505504
600,4,1,0.7506255212677231,0.18375787659886766
600,4,1,0.7514595496246872,0.18600296497478572
600,4,1,0.7522935779816513,0.18816307743887212
600,4,1,0.7531276063386155,0.19023759699270953
600,4,1,0.7539616346955796,0.19222594435528906
600,4,1,0.7547956630525438,0.1941275780787533
600,4,1,0.7556296914095079,0.19594199464798404
600,4,1,0.756463719766472,0.19766872856405646
600,4,1,0.7572977481234362,0.19930735241157502
600,4,1,0.7581317764804003,0.20085747690991798
600,4,1,0.7589658048373644,0.20231875094842164
600,4,1,0.7597998331943285,0.20369086160554448
600,4,1,0.7606338615512928,0.2049735341520557
600,4,1,0.7614678899082569,0.20616653203829927
600,4,1,0.762301918265221,0.20726965686559506
600,4,1,0.7631359466221851,0.20828274834183721
600,4,1,0.7639699749791493,0.20920568422136437
600,4,1,0.7648040033361134,0.21003838022917787
600,4,1,0.7656380316930775,0.2107807899695916
600,4,1,0.7664720600500416,0.21143290481940388
600,4,1,0.7673060884070058,0.2119947538056869
600,4,1,0.76814011676397,0.21246640346829618
600,4,1,0.7689741451209341,0.21284795770720857
600,4,1,0.7698081734778982,0.21313955761480172
600,4,1,0.7706422018348623,0.2133413812931965
600,4,1,0.7714762301918265,0.21345364365678748
600,4,1,0.7723102585487907,0.21347659622009307
600,4,1,0.7731442869057548,0.21341052687106266
600,4,1,0.7739783152627189,0.21325575962998405
600,4,1,0.774812343619683,0.21301265439413855
600,4,1,0.7756463719766472,0.21268160666835922
600,4,1,0.7764804003336113,0.21226304728164974
600,4,1,0.7773144286905754,0.21175744209002975
600,4,1,0.7781484570475395,0.21116529166577525
600,4,1,0.7789824854045038,0.21048713097322994
600,4,1,0.7798165137614679,0.20972352903136698
600,4,1,0.780650542118432,0.20887508856328416
600,4,1,0.7814845704753961,0.20794244563282563
600,4,1,0.7823185988323603,0.20692626926852084
600,4,1,0.7831526271893244,0.20582726107504237
600,4,1,0.7839866555462885,0.20464615483238338
600,4,1,0.7848206839032527,0.20338371608296546
600,4,1,0.7856547122602168,0.20204074170688738
600,4,1,0.786488740617181,0.20061805948553113
600,4,1,0.7873227689741451,0.19911652765374716
600,4,1,0.7881567973311092,0.19753703444084164
600,4,1,0.7889908256880733,0.19588049760059584
600,4,1,0.7898248540450375,0.1941478639305491
600,4,1,0.7906588824020017,0.19234010878078311
600,4,1,0.7914929107589658,0.1904582355524416
600,4,1,0.7923269391159299,0.1885032751862385
600,4,1,0.793160967472894,0.18647628564119087
600,4,1,0.7939949958298582,0.18437835136383193
600,4,1,0.7948290241868223,0.1822105827481577
600,4,1,0.7956630525437864,0.17997411558655727
600,4,1,0.7964970809007506,0.17767011051199325
600,4,1,0.7973311092577148,0.17529975243168838
600,4,1,0.7981651376146789,0.17286424995258493
600,4,1,0.798999165971643,0.17036483479884248
600,4,1,0.7998331943286071,0.16780276122164467
600,4,1,0.8006672226855713,0.1651793054015848
600,4,1,0.8015012510425354,0.16249576484390713
600,4,1,0.8023352793994996,0.1597534577668737
600,4,1,0.8031693077564637,0.15695372248353984
600,4,1,0.8040033361134278,0.15409791677721885
600,4,1,0.804837364470392,0.15118741727090965
600,4,1,0.8056713928273561,0.14822361879097978
600,4,1,0.8065054211843202,0.14520793372537785
600,4,1,0.8073394495412843,0.14214179137667124
600,4,1,0.8081734778982486,0.13902663731018877
600,4,1,0.8090075062552127,0.1358639326975589
600,4,1,0.8098415346121768,0.1326551536559316
600,4,1,0.8106755629691409,0.1294017905831747
600,4,1,0.811509591326105,0.12610534748933325
600,4,1,0.8123436196830692,0.12276734132464444
600,4,1,0.8131776480400333,0.11938930130440162
600,4,1,0.8140116763969975,0.1159727682309486
600,4,1,0.8148457047539616,0.11251929381311537
600,4,1,0.8156797331109258,0.10903043998336759
600,4,1,0.8165137614678899,0.10550777821297644
600,4,1,0.817347789824854,0.10195288882548895
600,4,1,0.8181818181818181,0.09836736030880225
600,4,1,0.8190158465387822,0.0947527886261243
600,4,1,0.8198498748957465,0.09111077652611578
600,4,1,0.8206839032527106,0.08744293285250197
600,4,1,0.8215179316096747,0.08375087185344487
600,4,1,0.8223519599666388,0.08003621249096352
600,4,1,0.823185988323603,0.07630057775068963
600,4,1,0.8240200166805671,0.07254559395224916
600,4,1,0.8248540450375312,0.06877289006054542
600,4,1,0.8256880733944953,0.06498409699823728
600,4,1,0.8265221017514596,0.061180846959693995
600,4,1,0.8273561301084237,0.05736477272670257
600,4,1,0.8281901584653878,0.053537506986206115
600,4,1,0.8290241868223519,0.04970068165036001
600,4,1,0.829858215179316,0.04585592717917201
600,4,1,0.8306922435362802,0.04200487190600421
600,4,1,0.8315262718932444,0.03814914136620754
600,4,1,0.8323603002502085,0.034290357629157886
600,4,1,0.8331943286071726,0.030430138633961226
600,4,1,0.8340283569641368,0.026570097529091306
600,4,1,0.8348623853211009,0.022711842016226166
600,4,1,0.835696413678065,0.018856973698533352
600,4,1,0.8365304420350291,0.015007087433670078
600,4,1,0.8373644703919932,0.011163770691752093
600,4,1,0.8381984987489575,0.007328602918532228
600,4,1,0.8390325271059216,0.0035031549040499595
600,4,1,0.8398665554628857,-0.0003110118430171977
600,4,1,0.8407005838198498,-0.00411234571504478
600,4,1,0.841534612176814,-0.00789930561896658
600,4,1,0.8423686405337781,-0.011670361583354969
600,4,1,0.8432026688907422,-0.015423995358845444
600,4,1,0.8440366972477064,-0.019158701011677402
600,4,1,0.8448707256046706,-0.022872985510127432
600,4,1,0.8457047539616347,-0.026565369303610552
600,4,1,0.8465387823185988,-0.030234386894242255
600,4,1,0.8473728106755629,-0.03387858740063473
600,4,1,0.848206839032527,-0.03749653511373175
600,4,1,0.8490408673894912,-0.04108681004446439
600,4,1,0.8498748957464554,-0.04464800846303613
600,4,1,0.8507089241034195,-0.0481787434296406
600,4,1,0.8515429524603836,-0.05167764531641036
600,4,1,0.8523769808173478,-0.05514336232041749
600,4,1,0.8532110091743119,-0.05857456096753822
600,4,1,0.854045037531276,-0.061969926607002505
600,4,1,0.8548790658882401,-0.06532816389645386
600,4,1,0.8557130942452043,-0.06864799727734865
600,4,1,0.8565471226021685,-0.07192817144052985
600,4,1,0.8573811509591326,-0.07516745178181002
600,4,1,0.8582151793160967,-0.07836462484741574
600,4,1,0.8590492076730608,-0.08151849876913289
600,4,1,0.859883236030025,-0.08462790368900687
600,4,1,0.8607172643869891,-0.08769169217346014
600,4,1,0.8615512927439533,-0.09070873961668975
600,4,1,0.8623853211009174,-0.09367794463320547
600,4,1,0.8632193494578815,-0.09659822943938833
600,4,1,0.8640533778148457,-0.09946854022394398
600,4,1,0.8648874061718098,-0.10228784750713449
600,4,1,0.8657214345287739,-0.10505514648867532
600,4,1,0.866555462885738,-0.10776945738419137
600,4,1,0.8673894912427023,-0.11042982575012972
600,4,1,0.8682235195996664,-0.11303532279702963
600,4,1,0.8690575479566305,-0.11558504569106513
600,4,1,0.8698915763135946,-0.11807811784376361
600,4,1,0.8707256046705588,-0.12051368918982926
600,4,1,0.8715596330275229,-0.12289093645298327
600,4,1,0.872393661384487,-0.12520906339976573
600,4,1,0.8732276897414512,-0.12746730108121815
600,4,1,0.8740617180984153,-0.12966490806239553
600,4,1,0.8748957464553795,-0.13180117063965
600,4,1,0.8757297748123436,-0.13387540304563605
600,4,1,0.8765638031693077,-0.13588694764199377
600,4,1,0.8773978315262718,-0.13783517509967005
600,4,1,0.878231859883236,-0.13971948456684435
600,4,1,0.8790658882402002,-0.14153930382442872
600,4,1,0.8798999165971643,-0.1432940894291231
600,4,1,0.8807339449541284,-0.14498332684400111
600,4,1,0.8815679733110925,-0.1466065305566203
600,4,1,0.8824020016680567,-0.14816324418464258
600,4,1,0.8832360300250208,-0.14965304056896783
600,4,1,0.8840700583819849,-0.15107552185438208
600,4,1,0.884904086738949,-0.15243031955772568
600,4,1,0.8857381150959133,-0.1537170946235973
600,4,1,0.8865721434528774,-0.15493553746761182
600,4,1,0.8874061718098415,-0.15608536800723383
600,4,1,0.8882402001668056,-0.1571663356802176
600,4,1,0.8890742285237698,-0.15817821945068528
600,4,1,0.8899082568807339,-0.15912082780288225
600,4,1,0.890742285237698,-0.15999399872265513
600,4,1,0.8915763135946622,-0.160797599666698
600,4,1,0.8924103419516263,-0.16153152751962227
600,4,1,0.8932443703085905,-0.16219570853891002
600,4,1,0.8940783986655546,-0.16279009828780894
600,4,1,0.8949124270225187,-0.16331468155624432
600,4,1,0.8957464553794828,-0.16376947226981425
600,4,1,0.896580483736447,-0.16415451338695022
600,4,1,0.8974145120934112,-0.16446987678432254
600,4,1,0.8982485404503753,-0.16471566313057906
600,4,1,0.8990825688073394,-0.16489200174850813
600,4,1,0.8999165971643035,-0.16499905046572197
600,4,1,0.9007506255212677,-0.1650369954539604
600,4,1,0.9015846538782318,-0.16500605105712027
600,4,1,0.902418682235196,-0.16490645960812003
600,4,1,0.9032527105921601,-0.1647384912347118
600,4,1,0.9040867389491243,-0.1645024436543604
600,4,1,0.9049207673060884,-0.16419864195830922
600,4,1,0.9057547956630525,-0.16382743838496072
600,4,1,0.9065888240200166,-0.16338921208270019
600,4,1,0.9074228523769807,-0.16288436886229785
600,4,1,0.908256880733945,-0.16231334093902636
600,4,1,0.9090909090909091,-0.16167658666463577
600,4,1,0.9099249374478732,-0.16097459024933133
600,4,1,0.9107589658048373,-0.16020786147390323
600,4,1,0.9115929941618015,-0.15937693539216122
600,4,1,0.9124270225187656,-0.15848237202383034
600,4,1,0.9132610508757297,-0.15752475603806682
600,4,1,0.9140950792326938,-0.1565046964277583
600,4,1,0.9149291075896581,-0.1554228261747744
600,4,1,0.9157631359466222,-0.1542798019063365
600,4,1,0.9165971643035863,-0.15307630354268092
600,4,1,0.9174311926605504,-0.1518130339361896
600,4,1,0.9182652210175145,-0.15049071850216897
600,4,1,0.9190992493744787,-0.1491101048414566
600,4,1,0.9199332777314428,-0.14767196235504193
600,4,1,0.920767306088407,-0.14617708185088715
600,4,1,0.9216013344453711,-0.14462627514313808
600,4,1,0.9224353628023353,-0.14302037464391787
600,4,1,0.9232693911592994,-0.14136023294789904
600,4,1,0.9241034195162635,-0.13964672240984735
600,4,1,0.9249374478732276,-0.13788073471534254
600,4,1,0.9257714762301917,-0.13606318044487328
600,4,1,0.926605504587156,-0.13419498863150986
600,4,1,0.9274395329441201,-0.13227710631236642
600,4,1,0.9282735613010842,-0.13031049807404937
600,4,1,0.9291075896580483,-0.12829614559231237
600,4,1,0.9299416180150125,-0.12623504716612222
600,4,1,0.9307756463719766,-0.12412821724635252
600,4,1,0.9316096747289407,-0.12197668595931255
600,4,1,0.9324437030859049,-0.11978149862533834
600,4,1,0.9332777314428691,-0.11754371527265135
600,4,1,0.9341117597998332,-0.11526441014671182
600,4,1,0.9349457881567973,-0.11294467121527858
600,4,1,0.9357798165137614,-0.11058559966940386
600,4,1,0.9366138448707255,-0.10818830942057821
600,4,1,0.9374478732276897,-0.10575392659425091
600,4,1,0.9382819015846539,-0.10328358901994848
600,4,1,0.939115929941618,-0.10077844571821414
600,4,1,0.9399499582985821,-0.098239656384594
600,4,1,0.9407839866555463,-0.09566839087089334
600,4,1,0.9416180150125104,-0.0930658286639315
600,4,1,0.9424520433694745,-0.09043315836201218
600,4,1,0.9432860717264386,-0.08777157714934929
600,4,1,0.9441201000834027,-0.08508229026865978
600,4,1,0.944954128440367,-0.08236651049215742
600,4,1,0.9457881567973311,-0.0796254575911732
600,4,1,0.9466221851542952,-0.0768603578046213
600,4,1,0.9474562135112593,-0.07407244330654536
600,4,1,0.9482902418682235,-0.0712629516729628
600,4,1,0.9491242702251876,-0.06843312534823477
600,4,1,0.9499582985821518,-0.06558421111118465
600,4,1,0.9507923269391159,-0.06271745954118901
600,4,1,0.9516263552960801,-0.05983412448446268
600,4,1,0.9524603836530442,-0.05693546252076267
600,4,1,0.9532944120100083,-0.05402273243072492
600,4,1,0.9541284403669724,-0.05109719466406059
600,4,1,0.9549624687239365,-0.04816011080883062
600,4,1,0.9557964970809008,-0.04521274306200855
600,4,1,0.9566305254378649,-0.042256353701558155
600,4,1,0.957464553794829,-0.039292204560229776
600,4,1,0.9582985821517931,-0.03632155650130004
600,4,1,0.9591326105087573,-0.03334566889645884
600,4,1,0.9599666388657214,-0.030365799106057408
600,4,1,0.9608006672226855,-0.027383201961925296
600,4,1,0.9616346955796496,-0.024399129252963503
600,4,1,0.9624687239366138,-0.02141482921371869
600,4,1,0.963302752293578,-0.01843154601614108
600,4,1,0.9641367806505421,-0.01545051926473093
600,4,1,0.9649708090075062,-0.012472983495261708
600,4,1,0.9658048373644703,-0.00950016767729505
600,4,1,0.9666388657214345,-0.006533294720663489
600,4,1,0.9674728940783986,-0.003573580986127389
600,4,1,0.9683069224353628,-0.0006222358003846449
600,4,1,0.9691409507923269,0.002319539024368399
600,4,1,0.969974979149291,0.005250549666147561
600,4,1,0.9708090075062552,0.008169610763977387
600,4,1,0.9716430358632193,0.011075545883594431
600,4,1,0.9724770642201834,0.013967187977880107
600,4,1,0.9733110925771475,0.01684337984184891
600,4,1,0.9741451209341118,0.019702974562021015
600,4,1,0.9749791492910759,0.02254483596000774
600,4,1,0.97581317764804,0.025367839030151322
600,4,1,0.9766472060050041,0.02817087037104947
600,4,1,0.9774812343619683,0.030952828610805748
600,4,1,0.9783152627189324,0.0337126248258536
600,4,1,0.9791492910758965,0.03644918295320118
600,4,1,0.9799833194328607,0.039161440195940464
600,4,1,0.9808173477898248,0.04184834742188083
600,4,1,0.981651376146789,0.04450886955516106
600,4,1,0.9824854045037531,0.04714198596070057
600,4,1,0.9833194328607172,0.04974669082135318
600,4,1,0.9841534612176813,0.05232199350763111
600,4,1,0.9849874895746455,0.05486691893986984
600,4,1,0.9858215179316097,0.057380507942705834
600,4,1,0.9866555462885738,0.05986181759175096
600,4,1,0.9874895746455379,0.06230992155233918
600,4,1,0.988323603002502,0.06472391041023058
600,4,1,0.9891576313594662,0.06710289199416854
600,4,1,0.9899916597164303,0.06944599169017385
600,4,1,0.9908256880733944,0.07175235274748157
600,4,1,0.9916597164303586,0.07402113657601185
600,4,1,0.9924937447873228,0.07625152303528553
600,4,1,0.9933277731442869,0.07844271071468997
600,4,1,0.994161801501251,0.08059391720500761
600,4,1,0.9949958298582151,0.08270437936112317
600,4,1,0.9958298582151793,0.08477335355582989
600,4,1,0.9966638865721434,0.08680011592465646
600,4,1,0.9974979149291076,0.08878396260164788
600,4,1,0.9983319432860717,0.09072420994602481
600,4,1,0.9991659716430358,0.09262019475966467
600,4,1,1.0,0.09447127449533708
600,4,5,0.0,0.9999999999999999
600,4,5,0.0008340283569641367,0.9999582733731248
600,4,5,0.0016680567139282735,0.9998331340853117
600,4,5,0.0025020850708924102,0.9996246482149375
600,4,5,0.003336113427856547,0.999332888751074
600,4,5,0.004170141784820684,0.9989579355827886
600,4,5,0.0050041701417848205,0.9984998754878773
600,4,5,0.005838198498748957,0.9979588021210265
600,4,5,0.006672226855713094,0.9973348160014128
600,4,5,0.007506255212677231,0.9966280244997354
600,4,5,0.008340283569641367,0.9958385418246883
600,4,5,0.009174311926605505,0.9949664890088679
600,4,5,0.010008340283569641,0.9940119938941226
600,4,5,0.010842368640533777,0.9929751911163435
600,4,5,0.011676396997497914,0.9918562220896981
600,4,5,0.012510425354462052,0.990655234990309
600,4,5,0.013344453711426188,0.989372384739379
600,4,5,0.014178482068390324,0.9880078329857656
600,4,5,0.015012510425354461,0.986561748088004
600,4,5,0.0158465387823186,0.9850343050957844
600,4,5,0.016680567139282735,0.9834256857308812
600,4,5,0.01751459549624687,0.9817360783675401
600,4,5,0.01834862385321101,0.9799656780123204
600,4,5,0.019182652210175146,0.9781146862834019
600,4,5,0.020016680567139282,0.9761833113893484
600,4,5,0.020850708924103418,0.9741717681073401
600,4,5,0.021684737281067554,0.972080277760869
600,4,5,0.022518765638031693,0.9699090681969058
600,4,5,0.02335279399499583,0.9676583737625348
600,4,5,0.024186822351959965,0.9653284352810649
600,4,5,0.025020850708924104,0.9629195000276143
600,4,5,0.02585487906588824,0.9604318217041722
600,4,5,0.026688907422852376,0.9578656604141442
600,4,5,0.027522935779816512,0.9552212826363773
600,4,5,0.028356964136780648,0.9524989611986715
600,4,5,0.029190992493744787,0.9496989752507794
600,4,5,0.030025020850708923,0.9468216102368966
600,4,5,0.03085904920767306,0.9438671578676433
600,4,5,0.0316930775646372,0.9408359160915447
